id,normalized_text,year,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization
c91f67c3-7fdd-4117-81df-761abdb3f81c,"Motie van het lid Van der Lee c.s. over een geactualiseerd zeespiegelstijgingsscenario over de Waddenzee gehoord de beraadslaging, overwegende dat er zorgen zijn dat de Waddenzee langzaam «verdrinkt» als gevolg van de zeespiegelstijging; constaterende dat om de Waddenzee te behouden deze effecten zo goed mogelijk in kaart moeten worden gebracht waarbij actuele inzichten over de snelheid van zeespiegelstijging worden verwerkt; verzoekt de regering, het KNMI te vragen een geactualiseerde zeespiegelstijgingsscenario over de Waddenzee op te stellen,",2019,1,1,4,1,3,2,1
06b551ff-6f19-46e1-bdc5-6c666f484510,"Motie van het lid Kops over geen cent uitgeven aan hernieuwbare-energiepapieren in Denemarken gehoord de beraadslaging, overwegende dat Nederland het doel van 14% hernieuwbare energie in 2020 niet zal halen; constaterende dat daarom de Minister van Economische Zaken en Klimaat voor minimaal 100 miljoen euro hernieuwbare-energiepapieren wil opkopen in Denemarken, om daarmee – slechts in de statistieken – het doel van 14% alsnog te halen; spreekt uit dat dit niets anders is dan een peperdure boekhoudkundige klimaattruc; verzoekt de regering, geen cent uit te geven aan het opkopen van hernieuwbare-energiepapieren in Denemarken of welk ander land dan ook,",2020,4,1,2,1,1,1,3
1bf9d353-e9e3-4674-865c-604632d5e915,"Motie van het lid Moorlag over toepassing van de zonneladder ondersteunen gehoord de beraadslaging, overwegende dat de Kamer bij herhaling heeft uitgesproken dat de ordeningsprincipes van de zonneladder leidend moeten zijn voor de plaatsing van zonnepanelen; overwegende dat de toepassing van het subsidie-instrumentarium ertoe leidt dat de ordeningsprincipes van de zonneladder niet worden gevolgd; verzoekt de regering, het subsidie-instrumentarium zo aan te passen dat dit de toepassing van de zonneladder ondersteunt en dient,",2020,2,1,1,1,1,1,1
d7e509e4-df5e-4909-acc5-0828c4815b34,"Motie van het lid Kops over alle subsidies voor biomassa onmiddellijk stop zetten gehoord de beraadslaging, verzoekt de regering, alle subsidies voor biomassa onmiddellijk stop te zetten,",2020,2,1,1,1,1,2,1
763952d1-3d59-4580-9d0f-233dd577c056,"Motie van het lid Van Raan over aanvullende maatregelen om het Urgendadoel te halen gehoord de beraadslaging, constaterende dat het op dit moment nog steeds onzeker is of de Urgendadoelstelling wordt gehaald; verzoekt de regering, voor 31 december 2020 aanvullende maatregelen te nemen om te verzekeren dat het Urgendadoel wordt gehaald,",2020,1,2,1,1,1,3,1
a04e616f-3a8d-4f0c-add8-0ec118550fc0,"Motie van het lid Van Raan over geen nieuwe subsidies voor houtige biomassa gehoord de beraadslaging, verzoekt de regering, om per 1 januari 2021, gezien de recente onderzoeksgegevens over de misstanden in Estland, geen nieuwe subsidies voor houtige biomassa meer af te geven,",2020,2,1,3,1,2,2,1
1f50103a-d640-4aa8-b5b0-dea8d721851e,"Motie van de leden Geurts en Von Martels over de norm voor ammoniakreductie onderzoeken gehoord de beraadslaging, constaterende dat in het rapport van de -Remkes een voorzet wordt gedaan om tot emissiereductie te komen; overwegende dat ammoniakreductie op verschillende innovatieve manieren gerealiseerd kan worden; van mening dat melkveehouders op hun eigen bedrijf zelf aan de knoppen moeten kunnen blijven draaien en dat doelvoorschriften leidend moeten zijn; overwegende dat de indicatie kg. NH3/ha. een geschikte doelgerichte norm (KPI) zou kunnen zijn; verzoekt de regering, samen met de melkveehouderij te onderzoeken in hoeverre deze bruikbaar zou kunnen zijn,",2020,1,1,2,1,2,1,2
6b935f5d-582a-48b6-a229-07c0b9a5fe0d,"Motie van de leden Van Eijs en Dik-Faber over de isolatiestandaard laten aansluiten op de best mogelijke toepassing van isolatie gehoord de beraadslaging, constaterende dat er in het Klimaatakkoord is afgesproken te komen tot een isolatiestandaard die houvast geeft aan mensen die hun woning willen isoleren; overwegende dat goede isolatie essentieel is om de vraag naar energieverbruik terug te dringen en veelal noodzakelijk voor het toepassen van echt duurzame warmtebronnen; van mening dat moet worden voorkomen dat door een te lage isolatiestandaard over een aantal jaar mensen opnieuw hun woning moeten isoleren als ze overschakelen naar een duurzame warmtebron; verzoekt de regering, om de isolatiestandaard zodanig uit te werken dat deze aansluit op de best mogelijke toepassing van isolatie, in plaats van wat er gemiddeld in de markt wordt toegepast,",2020,2,1,1,1,2,1,1
97f0cbe3-116f-4d26-99e3-1b1cf4240b6b,"Motie van het lid Moorlag over laagdrempelige toegang tot expertise en advies gehoord de beraadslaging, overwegende dat mensen in grote onzekerheid verkeren over welke verwarmingsbron in hun wijk het aardgas gaat vervangen en op welk tijdstip dat gaat gebeuren; overwegende dat mensen daardoor voor complexe vragen en afwegingen en besluiten worden geplaatst voor het, al dan niet, doen van nieuwe of vervangingsinvesteringen in verwarmingssystemen; verzoekt de regering, ervoor te zorgen dat mensen laagdrempelig toegang kunnen krijgen tot expertise en advies en hiervoor een voorziening uit te werken met relevante partijen, zoals gemeenten en de Vereniging Eigen Huis, en de Kamer te informeren over de uitwerking,",2020,3,1,1,1,1,1,1
73cd81fe-412e-4ab6-9cb8-3f5de67ee5ad,"Motie van het lid Futselaar over niet langer toestaan dat dieren geen permanente toegang tot water hebben gehoord de beraadslaging, constaterende dat advies is uitgebracht om waterverstrekking aan vleeskuikenouderdieren permanent te laten zijn; overwegende dat de beschikbaarheid van water een primaire levensbehoefte is; verzoekt de regering, om niet langer toe te staan dat dieren geen permanente toegang tot water hebben, en daartoe met een wetsvoorstel te komen,",2020,1,4,2,1,1,1,1
fb0b8477-324e-45a9-8a51-513c9c602469,"Motie van het lid Van Raan over instellen van een parlementair onderzoek naar beïnvloeding van het klimaatbeleid gehoord de beraadslaging, constaterende dat onder andere het Nederlandse bedrijfsleven geld stak in projecten die als expliciet doel hadden om twijfel te zaaien over klimaatverandering en de rol van de mens daarin; constaterende dat deze twijfelbrigade nog steeds invloed heeft op het Nederlandse en internationale klimaatbeleid; verzoekt het presidium, een parlementair onderzoek in te stellen naar de beïnvloeding van politiek en wetenschap door het bedrijfsleven; verzoekt het presidium tevens, bij dat parlementaire onderzoek specifiek aandacht te schenken aan de financiering van klimaatscepsis en de invloed van de twijfelbrigade op het huidige klimaatbeleid,",2020,1,2,2,1,1,1,4
f0a59f87-1fff-4366-a715-460c79164817,"Motie van het lid Kröger over een betere juridische bescherming van milieuactivisten, landrechtenverdedigers en inheemse volkeren gehoord de beraadslaging, overwegende dat milieuactivisten, landrechtenverdedigers en inheemse volkeren een belangrijke rol spelen in het tegengaan van ontbossing; constaterende dat zij volgens een rapport van Global Witness steeds meer onder druk staan; verzoekt de regering, bij relevante internationale gremia en via het lidmaatschap van de VN-Mensenrechtenraad in te zetten op een betere juridische bescherming van deze groepen; verzoekt de regering, tevens de inzet van ambassades voor een betere bescherming van deze groepen te intensiveren,",2020,1,4,2,1,3,2,3
631869d1-4f1a-412e-bb88-aa8bc8e7920f,"Motie van het lid Beckerman over de termijn om huurverlaging te vragen op basis van een verkeerd energielabel gehoord de beraadslaging, constaterende dat huurders in de vrije sector bij een nieuw huurcontract slechts zes maanden de tijd hebben om hun kale huurprijs te laten toetsen door de Huurcommissie; constaterende dat een eerlijk en realistisch energielabel niet voor iedere huurder een vanzelfsprekendheid is; overwegende dat alle huurders recht hebben op een eerlijke huurprijs; voorts overwegende dat bij een verkeerd toegekend energielabel huurders recht zouden moeten hebben op huurverlaging; verzoekt de regering, om de termijn dat huurders uit de vrije sector naar de Huurcommissie kunnen om huurverlaging te vragen op basis van een verkeerd energielabel, gelijk te stellen aan die van huurders uit de sociale sector,",2020,2,3,1,1,1,1,1
0eeeffff-4c82-4fba-bd8a-1e9973b36616,"Motie van de leden Van Haga en Baudet over zonneakkers per direct verbieden gehoord de beraadslaging, constaterende dat inmiddels is gebleken dat zonneakkers geen significante hoeveelheid energie opleveren; verzoekt de regering, zonneakkers per direct te verbieden,",2020,2,1,2,1,1,1,1
0322cf2b-8122-4d7a-90ac-dffe81687139,"Motie van het lid Bromet over het stoppen met de verkoop van vlees onder de kostprijs gehoord de beraadslaging, constaterende dat de veehouderij voor grote uitdagingen staat, zoals de reductie van stikstof, het halen van de klimaatdoelen van Parijs en de Kaderrichtlijn Water; overwegende dat boeren een goed inkomen verdienen, maar supermarkten stunten met vleesprijzen; overwegende dat Duitsland, België en Frankrijk de verkoop van vlees onder de kostprijs verbieden; verzoekt de regering, met de gehele keten afspraken te maken over het stoppen met de verkoop van vlees onder de kostprijs en in de tussentijd alvast te werken aan een wettelijk verbod op de verkoop van vlees onder de kostprijs voor het geval de ketenpartijen binnen één jaar nog niet gestopt zijn met de verkoop van kiloknallers,",2020,4,2,1,1,2,1,3
ed966573-32f4-4501-bec1-778088c2b284,"Motie van het lid Dik-Faber c.s. over een pilot grondfonds stikstofaanpak gehoord de beraadslaging, constaterende dat bij de vrijwillige opkoop van agrarische ondernemingen soms ook grond beschikbaar komt; overwegende dat het hernieuwd benutten van deze vrijkomende grond belangrijk is voor de vitaliteit van het landelijk gebied, mogelijkheden geeft voor extensivering van blijvers of een impuls kan bieden voor de natuur; overwegende dat deze vrijkomende grond ook een bijdrage kan leveren in het tegengaan van woningtekorten; overwegende dat grond erg duur is, maar bij doorverkoop ook weer geld oplevert; overwegende dat het van belang is om de urgente beleidsopgaven stikstofaanpak, versnellen woningbouw en bevorderen vitaliteit landelijk gebied samenhangend aan te pakken; overwegende dat het gewenst is kleinschalig te starten, zodat het nut zich voor alle betrokkenen kan bewijzen; verzoekt de regering, een «pilot grondfonds stikstofaanpak» te starten waarbij vanuit Bureau Beheer Landbouwgronden een leenfaciliteit van 100 miljoen wordt ingezet om gronden die vrijkomen bij het vrijwillig opkopen van agrarische ondernemingen te verwerven en voor hernieuwde inzet gericht te verkopen, -35600-47 0921 - 7371 2020 , 2020–2021, 35 600, 47 1",2020,4,1,1,1,2,3,1
6deb686f-ba09-4a0f-9e51-8f7c08e44481,"Motie van de leden Agnes Mulder en Postma over een groene Europese havenstrategie die zorgt voor een gelijk speelveld gehoord de beraadslaging, constaterende dat er grote winst te behalen is op het gebied van CO2-reductie in de scheepvaartsector en dat havens daarbij een cruciale rol spelen; overwegende dat er in Europese havens een gelijk speelveld zou moeten zijn bij vergroeningsmaatregelen; constaterende dat een onderzoek van het Rotterdams Havenbedrijf en TNO uit 2018 heeft geconcludeerd dat significante hoeveelheden CO2-reductie kunnen worden gerealiseerd door een systeem van just-in-time sailing, waarbij havenbedrijven schepen ontvangen op basis van roosterindeling in plaats van aankomstmoment; verzoekt de regering, er bij de Europese voor te pleiten om een groene Europese havenstrategie op te stellen die zorgt voor een gelijk speelveld en waarbij het systeem van just-in-time sailing bijdraagt aan vermindering van CO2-emissie in de scheepvaart,",2020,3,1,3,1,2,1,1
8dc43d1d-e870-4499-ab91-4e8580ee4a4c,"Motie van de leden Van Raan en Van Esch over het uitfaseren van houtkachels gehoord de beraadslaging, constaterende dat houtrook veel milieuvervuiling en gezondheidsschade veroorzaakt en er (kosteneffectief) beleid voorhanden is; verzoekt de regering, om een doel op te stellen voor het uitfaseren van houtkachels,",2020,2,1,1,1,3,1,1
9d473a2a-2a79-4967-849d-9c88b10e2b93,"Motie van het lid Geurts over het doorbreken van de vicieuze cirkel rond de toename van het aantal wilde zwijnen gehoord de beraadslaging, overwegende dat de dreigende situatie rondom de Afrikaanse varkenspest, met name vanuit Duitsland, zorgwekkend is; constaterende dat de aanhoudende droogte bij beuken- en eikenbomen een overlevingsreactie oproept waarbij deze bomen extra beukennootjes en eikels genereren; constaterende dat deze overproductie ervoor zorgt dat de vitaliteit van bomen afneemt, maar dat zij een zegen is voor wilde zwijnen; constaterende dat als wilde zwijnen toegang tot meer voedsel hebben, dit resulteert in meer jonge wilde zwijnen; verzoekt de regering, in overleg te treden met terreinbeherende organisaties en met faunabeheereenheden om de juiste constructie te vinden om deze vicieuze cirkel te doorbreken,",2020,1,1,3,1,4,1,1
209f1281-a94a-4a4e-9c87-4b1c1d5fa18d,"Motie van het lid Van Brenk over streven naar een evenredige zuiveringsheffing op basis van drinkwatergebruik gehoord de beraadslaging, overwegende het feit dat de zuiveringsheffing uitgaat van één vervuilingseenheid voor een eenpersoonshuishouden en van drie vervuilingseenheden voor twee- én driepersoonshuishoudens en meerpersoonshuishoudens zelfs; overwegende dat bedrijven met een middelgroot drinkwatergebruik juist relatief weinig zuiveringsheffing betalen; overwegende het principe «de vervuiler betaalt»; spreekt uit dat het wenselijk is te streven naar een nieuwe vormgeving, waarin gestreefd wordt naar een evenredige zuiveringsheffing op basis van drinkwatergebruik,",2020,3,3,1,1,1,1,1
0d7c3d9d-104a-44af-be2f-09c75b029def,"Motie van het lid Von Martels over het actualiseren van de vrijstellingslijst gehoord de beraadslaging, constaterende dat in delen van het land men overlast en/of schade ondervindt van diersoorten die niet bedreigd zijn maar ook niet op de provinciale vrijstellingslijst staan, zoals de steenmarter, de zilvermeeuw, de kleine mantelmeeuw en invasieve diersoorten; overwegende dat het huidige beeld van schade en overlast onvolledig is, omdat schade alleen gemeld wordt als er kans is op vergoeding; verzoekt de regering, in overleg te treden met de provincies teneinde na te gaan of de vrijstellingslijst geactualiseerd dient te worden opdat deze beter aansluit bij de voorkomende overlast en/of schade, en de resultaten van dat overleg aan de Kamer te melden,",2020,2,1,1,1,2,1,1
e9b5d50d-71a8-4b88-8e9b-f382756cc770,"Motie van het lid Kröger over extra maatregelen voor de realisatie van de CO2-doelstellingen voor de mobiliteitssector gehoord de beraadslaging, overwegende dat met het huidige beleid slechts de helft van de beoogde CO2-reductie van het verkeer in 2030 zal worden bereikt; verzoekt de regering, om nog deze periode met additionele maatregelen te komen die de realisatie van de CO2-doelstellingen voor de mobiliteitssector in beeld brengt,",2020,1,1,3,1,1,2,1
66141bc4-8ae8-4b0a-98ca-6ade5285d389,"Motie van het lid Alkaya over alle huidige fiscale stimulering van elektrisch rijden stoppen gehoord de beraadslaging, constaterende dat de regering de Teslasubsidie uitbreidt naar auto’s met zonnecellen en waterstof en dat er bovendien bij deze uitbreiding geen sprake zal zijn van een maximale cataloguswaarde; constaterende dat de regering hiermee geen opvolging geeft aan de adviezen van de Algemene Rekenkamer om de hoge uitgaven aan elektrisch rijden kritisch te heroverwegen; van mening dat klimaatbeleid dat alleen rijken in staat stelt om hun auto’s te verduurzamen oneerlijk is; verzoekt de regering, alle huidige fiscale stimulering van elektrisch rijden te stoppen,",2020,4,3,1,1,1,1,2
d26d6caa-52d1-4be4-9c52-97fe39be6229,"Motie van de leden Van der Lee en Agnes Mulder over een verbeterd wetgevingsprogramma bij de Klimaatnota gehoord de beraadslaging, constaterende dat naar aanleiding van de aangenomen motie van de leden Mulder en Van der Lee (32 813, 412) een wetgevingsprogramma is geleverd bij de Klimaatnota; overwegende dat dit wetgevingsprogramma ook volgens de Raad van State nog vereist dat er veel beter wordt ingegaan op de onderlinge samenhang en de noodzakelijke volgordelijkheid van benodigde stappen in wet- en regelgeving; overwegende dat de motie van de leden Mulder en Van der Lee hier al eerder om gevraagd heeft; verzoekt de regering, indachtig de aanbevelingen van de Raad van State te komen tot een verbeterd wetgevingsprogramma,",2020,1,1,1,1,1,1,1
f18cfde6-7f54-40d0-abef-59bb175d623b,"Motie van het lid Baudet over Nederlandse onderzoeksprogramma's naar thorium opnemen in het energiebeleid gehoord de beraadslaging, verzoekt de regering, om de lopende Nederlandse onderzoeksprogramma’s naar thorium op te nemen in het energiebeleid en een gunstig klimaat te creëren voor start-ups, en in de Nederlandse kernreactor te Petten met een omvangrijk proefproject te beginnen,",2020,2,1,1,1,1,1,1
8c76663d-1cbb-4363-82c2-c3835d8af26a,"Motie van het lid Moorlag over verschillen tussen regionale energiestrategieën gehoord de beraadslaging, overwegende dat in regionale energiestrategieën keuzes worden gemaakt welke warmtebronnen als alternatief voor aardgas in woonwijken beschikbaar komen; overwegende dat de keuzes tot gevolg hebben dat bewoners geconfronteerd kunnen worden met grote verschillen in investeringskosten voor woningaanpassing en grote verschillen in kosten per eenheid warmte; verzoekt de Minister, te onderzoeken of en in welke mate deze verschillen kunnen optreden, te onderzoeken op welke wijze de verschillen kunnen worden weggenomen of gemitigeerd, en de Kamer over de uitkomsten te informeren;",2020,4,1,1,1,1,1,2
a3a8973e-b6fe-430f-8fe2-1ccd7e71823b,"Motie van het lid Wilders over erkennen van het aandeel van besmetting met corona door microdruppels in binnenruimtes gehoord de beraadslaging, verzoekt de regering, het belangrijke aandeel van besmetting met corona door microdruppels (aerosols) in binnenruimtes te erkennen en te verlangen dat het Bouwbesluit zodanig wordt aangepast dat de juiste ventilatie in binnenruimtes wordt verlangd,",2020,1,1,3,1,4,1,1
c0385702-1e38-40fd-8576-66683c309454,"Motie van de leden Beckerman en Koerhuis over de aanpak van schimmel- en vochtproblematiek laten gelden in het hele land gehoord de beraadslaging, constaterende dat naar aanleiding van de motie Beckerman c.s. er een landelijke, integrale aanpak voor problemen met schimmel en vocht moet komen, maar dat de regering in het bijzonder focust op de grote gemeenten (G40); verzoekt de regering, om bij de integrale aanpak van schimmel- en vochtproblematiek niet te focussen op alleen de G40, maar de aanpak te laten gelden in het hele land,",2020,1,1,1,1,2,1,2
427b316e-9b26-4d32-8511-7a75ad95bf45,"Motie van de leden Kröger en Thijssen over het geld voor niet doorgaande CCS-projecten bestreden aan andere CO2-besparende projecten gehoord de beraadslaging, constaterende dat de bulk van de SDE++-subsidies uit de najaarsronde 2021 waarschijnlijk wordt beschikt aan CCS-projecten; overwegende dat CCS-projecten omvangrijk zijn en dat wanneer een CCS-project niet doorgaat er relatief veel geld op de plank blijft liggen; overwegende dat bij een steeds hogere CO2-prijs er wellicht in de nabije toekomst geen onrendabele top meer is voor CCS-projecten; verzoekt de regering, zodra bekend is dat een beschikking voor een CCS-project niet meer nodig is, dit geld zo snel mogelijk te besteden aan andere CO2-besparende projecten,",2021,4,1,2,1,1,2,1
f445a1e2-9b5f-4389-8235-d4f9030514d0,"Motie van de leden Eerdmans en Van Haga over het spoedig en aanzienlijk terugdringen van zeer zorgwekkende stoffen door Tata Steel gehoord de beraadslaging, constaterende dat de uitstoot van zeer zorgwekkende stoffen (ZZS) door Tata Steel schadelijk is voor de volksgezondheid in de directe omgeving; constaterende dat Tata Steel tevens onder grote druk staat om een forse CO2-reductie te bewerkstelligen; constaterende dat Tata Steel heeft aangegeven te kiezen voor het reduceren van CO2-uitstoot en het beperken van schadelijke uitstoot middels de DRI-waterstoftechniek; constaterende dat deze techniek complex is, nog veel tijd en onderzoek vergt en onhaalbaar is zonder forse subsidies vanuit de overheid; overwegende dat de gezondheid en de belangen van omwonenden en werknemers van Tata Steel prioriteit verdienen; verzoekt de regering, Tata Steel zich volledig te laten richten op het spoedig en aanzienlijk terugdringen van ZZS en het bedrijf niet af te rekenen of extra of versnelde CO2-reductie,",2021,2,2,1,1,4,2,1
498bd765-f925-411d-8a62-34cb0b4a38f1,"Motie van het lid Van Esch c.s. over pleiten voor sluiting van de zuidelijke vaarroute voor containerschepen gehoord de beraadslaging, constaterende dat er binnen twee jaar na de MSC Zoe-ramp weer containers van een vrachtschip in de Waddenzee terecht zijn gekomen; constaterende dat de Waddenzee een beschermd UNESCOwerelderfgoedgebied is; verzoekt de regering, om zich in te spannen om samen met Duitsland en Denemarken binnen de IMO te pleiten voor het sluiten van de zuidelijke vaarroute voor containerschepen,",2021,1,1,2,1,3,2,1
49df1404-754a-4bd6-9f23-d57e4d2bbbd6,"Motie van het lid Vestering over het verbieden van bladblazers in groene zones gehoord de beraadslaging, constaterende dat bladeren van belang zijn voor de biodiversiteit en voor dieren zoals egels; constaterende dat bladblazers in veel gevallen de lucht verontreinigen en een bedreiging vormen voor dieren en het milieu en vaak overlast veroorzaken; constaterende dat om deze redenen de Duitse regering het gebruik van vervuilende bladblazers ontraadt en de Vlaamse regering haar gemeenten verbiedt om deze te gebruiken; verzoekt de regering, om te onderzoeken op basis van welke wettelijke grondslag het gebruik van bladblazers in groene zones verboden kan worden om dieren en het milieu te beschermen, of welke toereikende rechtsgrondslag in de wet hiervoor gecreëerd moet worden,",2021,1,1,2,1,4,1,1
2ceb8815-3cca-4a69-a617-1f89f35e2db5,"Motie van het lid Boswijk c.s. over maatregelen in kaart brengen om vrijwillig bos planten op landbouwgronden mogelijk te maken gehoord de beraadslaging, overwegende dat bos op landbouwgrond een verdienmodel kan zijn voor boeren, maar dit vaak niet past binnen het bestemmingsplan van een gemeente; constaterende dat bijvoorbeeld veel kippenboeren graag wilg willen planten in hun uitloopgebied, een ontwikkeling die voordelen biedt voor dier en mens, maar dat deze boeren vaak nog worden tegengehouden door belemmerende regelgeving; constaterende dat in de Bossenstrategie voornemens staan omschreven hoe een interbestuurlijke taskforce wet- en regelgeving hiermee aan de slag gaat; van mening dat voortvarendheid van belang is aangezien elke gemeente verantwoordelijk is voor haar eigen bestemmingsplan; verzoekt de regering, om met voorrang in kaart te brengen welke maatregelen, waaronder wet- en regelgeving, nodig zijn zodat vrijwillig bos planten op landbouwgronden wel mogelijk is; verzoekt de regering, tevens om de Kamer hierover te informeren voor het einde van het zomerreces,",2021,3,1,1,1,2,2,2
a806f8ab-7248-4db8-9d89-8afc5d69a0c3,"Motie van de leden Ouwehand en Simons over mestvergisters uitsluiten van SDE++-subsidies gehoord de beraadslaging, constaterende dat het demissionaire kabinet 3 miljard extra reserveert voor de ophoging van de SDE++-subsidiepot; verzoekt het demissionaire kabinet, mestvergisters uit te sluiten van deze subsidies,",2021,2,1,1,1,1,1,1
04601dd1-8ab2-40d6-8095-bdd1a600b4a4,"Motie van het lid Nijboer c.s. over in de showroom communiceren over de gebruikskosten van een auto gehoord de beraadslaging, overwegende dat de aankoop van een elektrische auto veelal duurder is dan een brandstofauto, maar het gebruik juist voordeliger; verzoekt de regering, om te bewerkstelligen dat in de showroom en online (1) naast verkoopprijzen ook altijd de totale kosten van eigendom worden gecommuniceerd en dat (2) leaseprijzen inclusief gemiddelde energiekosten per maand worden gecommuniceerd,",2021,5,1,1,1,1,1,1
2fc6fd2e-940c-46ce-a390-9e8a9bb5eb91,"Motie van het lid Boswijk c.s. over een plan van aanpak om de criminele handel in illegale gewasbeschermingsmiddelen aan banden te leggen gehoord de beraadslaging, constaterende dat de criminele handel in illegale gewasbeschermingsmiddelen groeit en Europol in 2020 maar liefst 1,3 miljoen kilogram illegale middelen van de markt heeft gehaald, bijna twee keer zoveel als in 2019; constaterende dat wetgeving en handhaving nu vooral zijn gericht op individuele telers, waardoor criminele organisaties buiten schot blijven; constaterende dat illegale en vervalste gewasbeschermingsmiddelen niet zijn onderzocht en getoetst en daarmee een bedreiging kunnen vormen voor de gezondheid en voor het milieu; overwegende dat een samenhangend plan van aanpak nodig is om deze illegale praktijken aan banden te leggen; verzoekt de regering, om samen met de NVWA en andere betrokken partijen een plan van aanpak op te stellen om de criminele handel in illegale gewasbeschermingsmiddelen aan banden te leggen, en de Kamer hierover in het najaar van 2021 te informeren; verzoekt de regering, bij het opstellen van dit plan in ieder geval aandacht te besteden aan verruiming van inspectie- en handhavingsmogelijkheden, capaciteit bij de controlerende instanties en de mogelijkheden voor zwaardere straffen,",2021,1,1,2,1,2,1,1
76ad91af-8bf1-4a8f-ba22-65b16f57a36d,"Motie van het lid Beckerman c.s. over wettelijk regelen dat de gaswinning uit het Groningerveld per 1-10-2022 stopt gehoord de beraadslaging, constaterende dat de maximale aardbevingsdichtheid is overschreden en de aardbevingen nog tientallen jaren door kunnen gaan; verzoekt de regering op korte termijn wettelijk te regelen dat de gaswinning uit het Groningerveld per 1-10-2022 stopt,",2021,1,1,3,1,3,2,1
5b5ee4d0-970a-44e1-8050-eecb170a0256,"Motie van het lid Van der Lee c.s. over onafhankelijk advies over duurzame energie op land na 2025 gehoord de beraadslaging, overwegende dat binnen de industrie, gebouwde omgeving en mobiliteit men de komende jaren op grote schaal moet elektrificeren om de klimaatdoelen in bereik te houden; constaterende dat hier voldoende aanbod van groene stroom essentieel voor is; overwegende dat het aanbod van de energieregio’s veel hoger is dan het huidige SDE++-plafond van 35 TWh; verzoekt de regering, aan een onafhankelijke partij een advies te vragen over hoe om te gaan met duurzame energie op land na 2025,",2021,2,1,2,1,1,2,1
06b59e8b-56c3-4eea-9bef-4c29d5dc8703,"Motie van het lid Vestering over evalueren van de overdracht van de beleidsverantwoordelijkheid van het welzijn van grote grazers in de Oostvaardersplassen gehoord de beraadslaging, constaterende dat de beleidsverantwoordelijkheid voor het welzijn van de grote grazers in de Oostvaardersplassen eind 2016 is overgedragen van het Rijk aan het college van de provincie Flevoland; overwegende dat sindsdien de zorgen over het welzijn en meldingen van ernstig leed van de grote grazers niet zijn afgenomen, maar fors zijn toegenomen; van mening dat de verantwoordelijkheid voor het welzijn van dieren de belangen van de provincie overstijgen; verzoekt de regering, om de overdracht van de beleidsverantwoordelijkheid van het welzijn van de grote grazers in de Oostvaardersplassen te evalueren, en de Kamer hierover voor de winter van 2021 te informeren,",2021,1,3,1,1,2,2,1
b6020cd6-ad06-4d57-9ccd-f6396a871b59,"Motie van het lid Boucke c.s. over geen onomkeerbare stappen omtrent de gaswinning onder de Waddenzee voordat het onafhankelijke advies gereed is gehoord de beraadslaging, overwegende dat de extern onafhankelijk juridisch advies inwint over de vraag in hoeverre de wetgeving in brede zin de Minister de mogelijkheid biedt een vergunning voor gaswinning onder de Waddenzee te weigeren; constaterende dat dit advies nog niet gereed is; verzoekt de regering, geen onomkeerbare stappen te zetten omtrent de gaswinning onder de Waddenzee voordat het onafhankelijke juridische advies gereed is en door de Kamer besproken is,",2021,1,1,1,1,2,1,1
8eb8a3b9-42f4-441a-ad29-001cb82f36ed,"Motie van het lid Tjeerd de Groot c.s. over boeren die additionele klimaat- en natuurdiensten leveren ruimhartiger belonen gehoord de beraadslaging, constaterende dat de opgaven op het gebied van stikstof, water, klimaat en biodiversiteit groot zijn; constaterende dat de opgaven voor boeren in sommige gebieden groter zijn dan elders in het land en dat boeren daarbij gesteund kunnen worden vanuit het GLB; verzoekt de regering om boeren die additionele klimaat- en natuurdiensten leveren ruimhartiger te belonen door de ecoregelingen gebiedsgericht uit te werken in het NSP, zodat de ecoregelingen maximaal bijdragen aan de opgaven op het gebied van stikstof, klimaat en biodiversiteit; verzoekt tevens de beschikbare middelen voor de ecoregelingen daarbij minimaal constant te houden, ongeacht de overheveling van pijler 1 naar 2,",2021,4,2,1,1,3,2,1
0d34f739-09d6-449b-8f46-e1d5f1ea3904,"Motie van het lid Boucke over versterking van de Europese energiemarkt gehoord de beraadslaging, overwegende dat de Europese Unie gedurende de coronacrisis als economisch blok succesvol in Europees verband gezamenlijk vaccins heeft ingekocht voor een scherpe prijs; constaterende dat de ontwikkelingen rondom Nord Stream 2 en de positie van Rusland tegenover de Europese Unie leidt tot een stijging van de Europese gasprijzen, waarbij de onderlinge verstandhouding tussen lidstaten op spanning is gezet; overwegende dat er een Europees onderzoek loopt naar de voor- en nadelen van gezamenlijk inkopen; verzoekt de regering om zich in Europees verband in te spannen tot het versterken van de Europese energiemarkt, door het gezamenlijk inkopen van gas op de korte termijn gedurende deze gascrisis en op de lange termijn indien de resultaten van het Europees onderzoek daar aanleiding toe geven,",2021,4,1,2,3,1,2,2
